조사일,수온,pH,DO,투명도,탁도,Chl_a,유해남조류_세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,acc_temp_7d,TSI_Chla,TSI_SD,microcystis_ratio,anabaena_ratio,oscillatoria_ratio,aphanizomenon_ratio,수위,저수량,저수율,유입량,방류량,강우량,level_change_7d,rain_7d_sum,inflow_7d_sum,outflow_7d_sum,residence_proxy,nutrient_stagnation_index,loc_encoded,alert_encoded,log_target,next_log_cells
2017-10-23,21.0,8.3,7.4,2.8,2.1,9.0,1768,1220,0,522,26,164.10000000000002,52.15477310366832,45.163184198419515,0.6896551724137931,0.0,0.29508196721311475,0.014697569248162803,74.56,1049.623,70.4,0.0,20.258,41.189,-0.1599999999999966,252.551,0.04489999999999112,140.67300000000023,49.37543513030389,0.08004023278957698,0,1,3.2477278329097232,2.82020145948564
2017-10-30,19.8,7.5,7.1,4.2,1.7,6.3,660,88,0,522,50,158.29999999999998,48.65579190362935,39.32043199058086,0.13313161875945537,0.0,0.789712556732224,0.07564296520423601,74.3,1034.027,69.4,0.0,6.568,41.156,-0.2600000000000051,289.01300000000003,0.0,108.50800000000022,136.63147463002116,0.0,0,0,2.82020145948564,2.696356388733332
2017-11-06,18.7,7.8,7.8,4.0,1.7,7.6,496,200,0,150,146,151.9,50.49613430593732,40.02349825626237,0.4024144869215292,0.0,0.30181086519114686,0.2937625754527163,74.13,1023.905,68.7,0.0,17.725,38.35,-0.1700000000000017,221.685,0.2044999999999911,104.52700000000023,54.681174899866484,0.42960173699619936,0,0,2.696356388733332,2.6384892569546374
2017-11-13,17.4,7.8,8.4,3.8,1.3,7.6,434,380,0,28,26,144.6,50.49613430593732,40.76263462838698,0.8735632183908046,0.0,0.06436781609195402,0.059770114942528735,73.88,1009.125,67.7,0.0525,17.479,37.928,-0.25,268.615,2.068799999999991,97.56100000000022,54.60928621678662,5.638241413946656,0,0,2.6384892569546374,2.6893088591236203
2017-11-20,15.3,7.8,8.6,2.9,1.5,7.1,488,440,0,0,48,137.70000000000002,49.828529831503715,44.65751827993911,0.8997955010224948,0.0,0.0,0.09815950920245399,73.6,992.723,66.6,0.0,11.487,38.494,-0.28000000000000114,258.605,0.13639999999999114,68.76600000000023,79.50052054136302,0.5056004644095633,0,0,2.6893088591236203,1.5440680443502757
2017-11-27,13.9,7.6,9.0,3.4,2.1,5.0,34,34,0,0,0,128.1,46.38858592097853,42.365396030325314,0.9714285714285714,0.0,0.0,0.0,73.42,982.263,65.9,0.0,15.036,28.451,-0.1799999999999926,214.77800000000002,7.368499999999991,93.70700000000022,61.25361686206036,16.710398312690664,0,0,1.5440680443502757,0.0
2017-12-04,12.6,7.9,9.2,3.8,1.7,3.8,0,0,0,0,0,118.7,43.69636046464426,40.76263462838698,0.0,0.0,0.0,0.0,73.23,971.292,65.2,0.5061,8.608,28.601,-0.18999999999999773,219.20999999999998,0.5060999999999911,92.23300000000023,101.09200666111573,1.1899454163225227,0,0,0.0,0.0
2017-12-11,10.9,7.7,9.4,3.2,1.7,4.0,0,0,0,0,0,108.6,44.19954768258613,43.23899683070014,0.0,0.0,0.0,0.0,73.07,962.11,64.6,0.0,8.518,28.4,-0.1600000000000108,198.644,5.8008999999999915,92.36700000000023,101.08321075856271,12.341769357481718,0,0,0.0,0.0
2017-12-18,9.1,7.7,9.8,3.0,1.5,5.1,0,0,0,0,0,97.89999999999999,46.582849694754046,44.168996920292535,0.0,0.0,0.0,0.0,72.87,950.704,63.8,0.0,15.426,28.585,-0.19999999999998863,218.597,0.0,86.58600000000023,57.87799829538535,0.0,0,0,0.0,0.0
2017-12-26,8.4,7.7,10.5,3.4,1.6,5.6,0,0,0,0,0,87.6,47.50034032384023,42.365396030325314,0.0,0.0,0.0,0.0,72.61,935.996,62.8,0.0273,7.711,27.274,-0.23999999999999488,260.435,16.715999999999994,103.35300000000024,107.4498909424865,41.71831629181709,0,0,0.0,0.0
2018-01-02,7.5,7.7,10.5,3.1,2.7,5.7,0,0,0,0,0,77.7,47.67397317518535,43.696495573413245,0.0,0.0,0.0,0.0,72.48,928.692,62.3,0.0,15.433,28.413,-0.12999999999999545,194.882,1.4179999999999928,110.35000000000022,56.51384409420069,2.4817483251010155,0,0,0.0,0.0
2018-01-08,6.8,7.5,10.9,3.7,1.7,4.6,0,0,0,0,0,69.2,45.570612337286434,41.14692406884092,0.0,0.0,0.0,0.0,72.34,920.864,61.8,2.2279,15.521,28.436,-0.1599999999999966,198.411,2.227899999999993,94.83100000000022,55.73899884994855,4.612702224749794,0,0,0.0,0.0
2018-01-15,6.2,7.6,11.9,3.4,1.9,4.1,0,0,0,0,0,61.5,44.44178221209767,42.365396030325314,0.0,0.0,0.0,0.0,72.18,911.966,61.2,0.0,15.724,28.566,-0.1599999999999966,198.29399999999998,4.253499999999993,95.30200000000023,54.530375508251616,8.758317885402136,0,0,0.0,0.0
2018-01-22,6.0,7.2,9.3,3.7,1.7,9.8,0,0,0,0,0,54.900000000000006,52.990171203486724,41.14692406884092,0.0,0.0,0.0,0.0,72.1,907.536,60.9,2.5861,22.029,28.431,-0.0800000000000125,197.00400000000002,17.545999999999992,145.72700000000023,39.408398106734985,23.55825569935999,0,0,0.0,0.0
2018-01-29,4.6,7.5,12.3,4.0,1.6,3.6,0,0,0,0,0,48.599999999999994,43.16596102398285,40.02349825626237,0.0,0.0,0.0,0.0,71.94,898.713,60.3,0.0,16.918,29.65,-0.1599999999999966,202.274,0.06629999999999112,100.16100000000023,50.156992967965174,0.1325685412362291,0,0,0.0,0.0
2018-02-05,3.4,7.1,12.3,4.3,1.5,3.3,0,0,0,0,0,42.900000000000006,42.31237941571459,38.98135752289996,0.0,0.0,0.0,0.0,71.76,888.848,59.7,0.0,16.602,29.252,-0.1799999999999926,204.647,0.0,90.46600000000024,50.49698897852517,0.0,0,0,0.0,0.0
2018-02-12,3.4,7.4,12.5,4.25,1.75,4.1,0,0,0,0,0,37.9,44.44178221209767,39.149897455887555,0.0,0.0,0.0,0.0,71.56,877.961,58.9,0.6391,10.722,29.565,-0.20000000000000284,206.724,0.6940999999999912,80.72000000000023,74.89856679747484,1.7558385756240549,0,0,0.0,0.0
2018-02-19,3.6,7.4,12.7,4.2,2.0,4.4,0,0,0,0,0,34.0,45.13454054646655,39.32043199058086,0.0,0.0,0.0,0.0,71.37,867.691,58.2,0.0,4.729,29.685,-0.18999999999999773,205.847,0.7295999999999911,86.98300000000022,151.4559259905743,1.7069885227827855,0,0,0.0,0.0
2018-02-26,4.0,7.4,13.2,4.15,2.25,4.1,0,0,0,0,0,31.2,44.44178221209767,39.49300890356403,0.0,0.0,0.0,0.0,71.19,858.027,57.6,0.0,17.037,29.429,-0.18000000000000682,205.723,2.369499999999991,93.86700000000023,47.570383101402676,5.138358422844582,0,0,0.0,0.0
2018-03-05,5.1,7.6,12.7,4.1,2.5,3.4,0,0,0,0,0,30.1,42.60523698421296,39.66767770883513,0.0,0.0,0.0,0.0,71.24,860.705,57.8,19.4853,54.139,29.336,0.04999999999999716,205.087,60.768699999999995,236.08500000000026,15.609731768802481,52.56709777885562,0,0,0.0,0.0
2018-03-12,5.7,7.8,13.0,3.6,1.4,3.9,0,0,0,0,0,29.8,43.95117998626024,41.54174328689166,0.0,0.0,0.0,0.0,71.96,899.813,60.4,0.0,67.267,29.097,0.7199999999999989,204.943,17.879299999999994,657.5840000000002,13.18079013286068,5.563811723181853,0,0,0.0,0.0
2018-03-19,6.3,8.3,12.6,3.9,2.2,2.5,0,0,0,0,0,31.5,39.58881207968547,40.388327869315994,0.0,0.0,0.0,0.0,72.35,921.422,61.8,19.459,87.158,29.132,0.39000000000000057,205.17499999999998,35.150099999999995,455.28200000000027,10.451938564849476,15.805843244966916,0,0,0.0,0.0
2018-03-26,7.3,7.4,12.5,4.2,1.8,2.3,0,0,0,0,0,35.4,38.770838495993374,39.32043199058086,0.0,0.0,0.0,0.0,73.1,963.827,64.7,0.0,75.976,29.618,0.75,205.316,13.137699999999992,696.1160000000003,12.521136458116816,3.869341706688696,0,0,0.0,0.0
2018-04-02,8.8,7.7,12.6,2.6,2.3,2.8,0,0,0,0,0,40.8,40.70056648254716,46.231080077154644,0.0,0.0,0.0,0.0,73.29,974.749,65.4,0.0,29.847,29.847,0.19000000000001194,207.308,0.0,333.71000000000026,31.59947482737381,0.0,0,0,0.0,0.0
2018-04-09,9.2,7.9,12.1,2.7,2.2,2.9,0,0,0,0,0,46.4,41.04481232989572,45.687241950921816,0.0,0.0,0.0,0.0,74.42,1041.208,69.9,0.0,119.724,29.702,1.1299999999999955,205.92200000000003,58.3841,975.1270000000003,8.62469765746662,12.316604950175538,0,0,0.0,0.0
2018-04-16,9.7,8.1,12.3,3.0,2.5,2.5,0,0,0,0,0,52.099999999999994,39.58881207968547,44.168996920292535,0.0,0.0,0.0,0.0,74.86,1067.79,71.7,0.0,74.405,39.211,0.4399999999999977,240.897,25.635599999999997,548.5620000000004,14.160732046946489,11.237201868397005,0,0,0.0,0.0
2018-04-23,11.9,7.4,11.2,2.4,2.7,4.6,0,0,0,0,0,58.900000000000006,45.570612337286434,47.3844954947303,0.0,0.0,0.0,0.0,74.94,1072.666,72.0,26.2345,65.566,58.503,0.0799999999999983,294.35,27.176799999999997,350.7840000000003,16.11432262716702,22.739780888272332,0,0,0.0,0.0
2018-04-30,12.7,7.7,10.6,4.5,2.2,3.2,0,0,0,0,0,65.9,42.01050944419373,38.326244712453885,0.0,0.0,0.0,0.0,74.82,1065.357,71.5,0.0,49.48,98.784,-0.12000000000000455,565.3629999999999,7.924099999999997,480.7700000000003,21.10453645007924,9.299028474790864,0,0,0.0,0.0
2018-05-08,13.6,8.1,10.4,3.1,2.4,5.5,0,0,0,0,0,73.2,47.32357878485895,43.696495573413245,0.0,0.0,0.0,0.0,74.52,1047.214,70.3,0.0,94.976,101.941,-0.29999999999999716,644.837,44.64489999999999,434.8520000000003,10.911206968408768,66.05151147935531,0,0,0.0,0.0
2018-05-14,15.2,8.1,10.6,3.2,1.5,4.2,0,0,0,0,0,81.10000000000001,44.678179193088255,43.23899683070014,0.0,0.0,0.0,0.0,74.19,1027.471,69.0,0.0,67.234,101.692,-0.3400000000000034,704.125,17.833799999999997,468.64300000000026,15.058050238883842,26.737808132986096,0,0,0.0,1.8388490907372552
2018-05-21,16.1,8.3,11.4,3.4,1.8,11.8,68,0,0,0,68,88.39999999999999,54.81205640373659,42.365396030325314,0.0,0.0,0.0,0.9855072463768116,73.95,1013.251,68.0,0.0,27.532,61.708,-0.23999999999999488,453.988,5.058399999999997,289.40800000000024,35.51279265386233,7.907677816038115,0,0,1.8388490907372552,2.2174839442139063
2018-05-28,17.7,8.6,12.4,2.4,1.8,16.8,164,0,164,0,0,96.89999999999999,58.27772687567439,47.3844954947303,0.0,0.9939393939393939,0.0,0.0,73.7,998.563,67.0,0.101,21.108,61.774,-0.25,434.14099999999996,25.336499999999997,264.1440000000003,45.16749592907544,41.485432242479504,0,0,2.2174839442139063,0.0
2018-06-04,19.0,8.7,13.1,2.7,2.0,16.5,0,0,0,0,0,106.2,58.10096533669311,45.687241950921816,0.0,0.0,0.0,0.0,73.12,964.974,64.8,0.0,31.198,84.355,-0.5799999999999983,524.647,0.4321999999999965,135.88000000000028,29.96999813653022,1.656578268556383,0,0,0.0,1.9867717342662448
2018-06-11,21.6,9.0,12.1,2.8,2.1,19.7,96,0,96,0,0,115.9,59.83986881664808,45.163184198419515,0.0,0.9896907216494846,0.0,0.0,72.35,921.422,61.8,0.5975,13.305,84.478,-0.7700000000000102,593.104,0.5974999999999965,89.03900000000029,64.41258301293254,3.935846022279199,0,0,1.9867717342662448,1.8864907251724818
2018-06-18,20.8,8.8,11.1,2.8,1.9,17.4,76,0,76,0,0,124.0,58.62197272302294,45.163184198419515,0.0,0.987012987012987,0.0,0.0,71.54,876.877,58.9,0.7499,10.552,85.991,-0.8099999999999881,600.711,1.1193999999999966,85.13700000000028,75.90694252077562,7.806585943322797,0,0,1.8864907251724818,0.0
2018-06-25,22.7,9.0,11.6,3.1,2.2,11.2,0,0,0,0,0,133.1,54.300114165133294,43.696495573413245,0.0,0.0,0.0,0.0,70.7,832.037,55.8,0.0,16.311,83.37,-0.8400000000000034,598.3800000000001,2.0441999999999965,79.40600000000029,48.06406331234476,15.212899485112974,0,0,0.0,2.924795995797912
2018-07-02,23.7,8.9,12.1,2.2,11.0,9.6,840,840,0,0,0,141.6,52.787895996027885,48.638329437150865,0.9988109393579072,0.0,0.0,0.0,71.59,879.589,59.0,67.3632,728.254,202.241,0.8900000000000006,943.893,228.91969999999998,1494.2600000000002,1.2061490235226684,144.50711073131092,0,0,2.924795995797912,2.9206450014067875
2018-07-09,24.2,8.8,9.5,1.8,3.1,8.6,832,800,32,0,0,149.7,51.70878721397533,51.529994158760466,0.9603841536614646,0.03841536614645858,0.0,0.0,72.16,910.857,61.1,13.625,109.392,173.648,0.5699999999999932,1631.0819999999999,31.373899999999985,1992.9810000000002,8.251114211174723,25.663937399503787,0,0,2.9206450014067875,2.9380190974762104
2018-07-16,26.7,8.0,9.8,1.5,3.4,8.0,866,660,152,0,54,158.70000000000002,50.99932152387919,54.15724779216135,0.7612456747404844,0.17531718569780855,0.0,0.06228373702422145,72.25,915.853,61.5,0.0,22.014,34.888,0.09000000000000341,322.65799999999996,0.1282999999999858,380.47800000000035,39.795472321195795,0.10851745421753121,0,0,2.9380190974762104,2.924795995797912
2018-07-23,26.1,8.5,7.3,2.5,2.7,8.1,840,840,0,0,0,165.79999999999998,51.121186445065035,46.796250553693426,0.9988109393579072,0.0,0.0,0.0,72.03,903.67,60.7,0.0,14.335,39.891,-0.21999999999999886,271.50600000000003,0.05249999999998579,130.49600000000035,58.92859471796543,0.10839922887385248,0,0,2.924795995797912,3.7690078709437738
2018-07-30,25.8,8.6,7.8,1.5,4.3,9.5,5874,4840,0,880,154,170.0,52.68517254432972,54.15724779216135,0.8238297872340425,0.0,0.1497872340425532,0.02621276595744681,71.72,886.664,59.5,0.0,8.54,40.137,-0.3100000000000023,280.184,4.142299999999985,83.36300000000034,92.94171907756814,13.757289133861898,0,1,3.7690078709437738,3.905093968327871
2018-08-06,27.0,9.1,9.8,1.2,6.8,14.0,8036,7040,0,864,132,176.20000000000002,56.48915240352569,57.37274636659912,0.8759487370909543,0.0,0.10750279955207166,0.016424038820455393,71.22,859.633,57.7,0.0,5.01,54.688,-0.5,369.584,0.0,56.72500000000034,143.03377703826956,0.0,0,1,3.905093968327871,3.317436496535099
2018-08-13,27.3,9.1,7.0,1.8,4.4,12.5,2076,700,0,1188,188,180.79999999999998,55.37739800066399,51.529994158760466,0.33702455464612424,0.0,0.5719788155994222,0.09051516610495908,70.71,832.563,55.9,0.5717,18.331,54.888,-0.5100000000000051,383.37600000000003,6.090899999999985,70.06700000000035,43.068801407066374,32.857794453121464,0,1,3.317436496535099,3.894149846767922
2018-08-20,27.3,9.2,7.0,1.5,5.0,11.9,7836,5960,206,1500,170,184.4,54.894841705152515,54.15724779216135,0.7604950874058951,0.026285568457317852,0.1913997703202756,0.021691973969631236,70.14,802.903,53.9,0.0,13.241,55.01,-0.5699999999999932,383.681,1.6419999999999852,45.73500000000034,56.37967839337126,13.480350957526259,0,1,3.894149846767922,3.848866211494779
2018-08-27,26.7,9.5,7.3,1.7,4.6,12.9,7060,4220,0,0,2840,186.89999999999998,55.68639992451642,52.35364690219413,0.5976490582070528,0.0,0.0,0.402209318793372,72.45,927.012,62.2,65.5486,1607.661,105.798,2.3100000000000023,410.89300000000003,237.74319999999997,1851.9790000000003,0.5762631157217089,52.71890111954857,0,1,3.848866211494779,2.926856708949692
2018-09-03,25.0,8.7,4.1,2.1,2.7,7.1,844,780,0,0,64,185.2,49.828529831503715,49.30868286244967,0.9230769230769231,0.0,0.0,0.0757396449704142,75.3,1094.771,73.5,25.354,280.296,503.097,2.8499999999999943,2531.909,151.86169999999998,4473.566000000001,3.8918825720948753,85.93012260525376,0,0,2.926856708949692,3.6856521841155243
2018-09-10,24.0,8.4,4.2,2.1,4.7,4.6,4848,2500,0,2220,128,183.1,45.570612337286434,49.30868286244967,0.5155702206640544,0.0,0.45782635594968035,0.02639719529799959,75.33,1096.625,73.6,0.0,67.358,160.603,0.030000000000001137,2909.66,51.283999999999985,2931.121,16.042379823868455,50.89114788919009,0,1,3.6856521841155243,3.617105230502378
2018-09-17,23.6,7.8,4.7,2.5,3.8,4.9,4140,2580,0,1560,0,180.9,46.190397362193664,46.796250553693426,0.6230379135474523,0.0,0.3767205988891572,0.0,75.32,1096.007,73.6,0.1042,36.744,36.744,-0.010000000000005116,302.57500000000005,7.213499999999986,295.41800000000023,29.037913310724885,7.363334083962493,0,1,3.617105230502378,3.421768401206924
2018-09-27,23.1,7.0,5.4,2.1,3.4,8.2,2640,2640,0,0,0,177.0,51.24155605339074,49.30868286244967,0.9996213555471413,0.0,0.0,0.0,75.37,1099.1,73.8,0.0,22.279,36.617,0.0799999999999983,253.39,25.34629999999999,310.6470000000002,47.214227415266976,20.60824893870306,0,1,3.421768401206924,2.8068580295188172
2018-10-01,22.6,7.2,6.6,2.7,3.4,8.6,640,640,0,0,0,172.3,51.70878721397533,45.687241950921816,0.9984399375975039,0.0,0.0,0.0,75.31,1095.389,73.5,1.836,29.459,29.459,-0.09000000000000341,247.67,1.8359999999999859,183.20200000000023,35.962736793722705,2.4686057697527493,0,0,2.8068580295188172,3.2757719001649312
2018-10-08,21.9,7.1,6.7,2.3,3.6,10.4,1886,1886,0,0,0,166.9,53.57311495830528,47.997779538505156,0.9994700582935877,0.0,0.0,0.0,76.43,1165.907,78.3,0.0,247.231,224.972,1.1200000000000045,1025.8719999999998,115.19849999999998,1842.0590000000002,4.696863002606443,64.1210702381204,0,1,3.2757719001649312,2.9449759084120477
2018-10-15,20.9,7.0,7.2,2.0,3.0,17.6,880,844,0,36,0,161.10000000000002,58.73408822905269,50.011749128131186,0.9580022701475596,0.0,0.04086265607264472,0.0,75.89,1131.58,75.9,0.0,36.911,29.62,-0.5400000000000063,880.734,0.4460999999999858,483.4260000000002,29.848328981034527,0.8110535714432903,0,0,2.9449759084120477,2.8662873390841948
2018-10-22,19.8,7.3,8.2,2.1,2.4,25.2,734,660,0,0,74,155.9,62.25533958621548,49.30868286244967,0.8979591836734694,0.0,0.0,0.10068027210884353,75.85,1129.061,75.8,0.0,22.542,29.826,-0.04000000000000625,224.508,1.4733999999999858,195.35900000000024,47.95943420270155,1.6846189235023423,0,0,2.8662873390841948,2.9185545305502734
2018-10-29,18.4,7.2,8.3,2.7,2.3,14.6,828,440,0,204,184,150.3,56.9008211966872,45.687241950921816,0.5307599517490953,0.0,0.24607961399276237,0.22195416164053075,75.83,1127.803,75.7,0.8519,36.972,29.696,-0.01999999999999602,207.753,23.131299999999985,193.19300000000024,29.70091119772464,24.74649945621104,0,0,2.9185545305502734,2.6483600109809315
2018-11-05,17.5,7.2,8.3,3.6,2.1,8.7,444,0,38,0,406,144.2,51.822198881729875,41.54174328689166,0.0,0.0853932584269663,0.0,0.9123595505617977,75.77,1124.035,75.4,0.0,22.418,29.682,-0.060000000000002274,208.291,0.04489999999998579,164.67000000000024,47.998761636348114,0.05645117341701591,0,0,2.6483600109809315,2.8356905714924254
2018-11-12,16.8,7.4,8.4,3.5,1.9,10.2,684,440,0,0,244,137.9,53.38262353604711,41.94768562398174,0.6423357664233577,0.0,0.0,0.3562043795620438,75.93,1134.102,76.1,0.0,44.454,29.855,0.1600000000000108,208.69899999999998,30.999799999999986,325.2170000000002,24.95054340652088,19.832281150890335,0,0,2.8356905714924254,1.8750612633917
2018-11-19,15.8,7.4,8.8,3.5,1.9,17.4,74,0,0,0,74,131.1,58.62197272302294,41.94768562398174,0.0,0.0,0.0,0.9866666666666667,75.93,1134.102,76.1,0.0,29.912,29.912,0.0,208.717,0.05249999999998579,208.71700000000024,36.68808229813665,0.05224966264059195,0,0,1.8750612633917,1.9395192526186185
2018-11-26,14.6,7.3,9.1,3.2,2.0,17.5,86,0,0,0,86,123.8,58.67819064191809,43.23899683070014,0.0,0.0,0.0,0.9885057471264368,75.86,1129.691,75.8,0.0,22.662,29.948,-0.07000000000000739,209.029,5.438199999999986,157.97600000000023,47.7428366156707,7.150396964321629,0,0,1.9395192526186185,1.8750612633917
2018-12-03,13.8,7.4,9.6,3.4,2.0,17.9,74,0,74,0,0,116.7,58.89989499302622,42.365396030325314,0.0,0.9866666666666667,0.0,0.0,75.78,1124.662,75.5,9.2906,29.933,29.933,-0.0799999999999983,209.70499999999998,9.290599999999985,151.50400000000022,36.357999547408916,12.775306044431582,0,0,1.8750612633917,1.5185139398778875
2018-12-10,11.9,7.1,9.5,3.3,1.8,11.8,32,0,0,0,32,108.80000000000001,54.81205640373659,42.795577229312215,0.0,0.0,0.0,0.9696969696969697,75.86,1129.691,75.8,0.0,30.124,30.124,0.0799999999999983,209.286,17.566599999999987,267.48700000000025,36.29645932399435,13.69318979168449,0,0,1.5185139398778875,1.1760912590556813
2018-12-17,10.2,7.1,9.2,3.7,1.5,5.8,14,0,0,0,14,100.6,47.84458617118879,41.14692406884092,0.0,0.0,0.0,0.9333333333333333,75.8,1125.918,75.6,0.0,22.453,29.724,-0.060000000000002274,209.156,3.480299999999986,165.49100000000024,48.00741909350616,4.372162019568601,0,0,1.1760912590556813,0.0
2018-12-24,9.6,7.1,9.5,4.5,1.3,4.5,0,0,0,0,0,92.7,45.35499926237525,38.326244712453885,0.0,0.0,0.0,0.0,75.72,1120.9,75.2,0.0,22.675,29.927,-0.0799999999999983,208.828,0.8603999999999858,150.74300000000022,47.34530095036959,1.1840784167967997,0,0,0.0,0.0
2019-01-02,7.5,7.5,10.3,4.8,1.7,4.7,0,0,0,0,0,83.4,45.78158821050409,37.39624462286149,0.0,0.0,0.0,0.0,75.57,1111.526,74.6,0.0,22.066,29.282,-0.12000000000000455,207.158,0.0,120.40700000000022,48.18893609641898,0.0,0,0,0.0,0.0
2019-01-07,7.0,7.5,11.3,3.3,2.0,5.1,0,0,0,0,0,74.6,46.582849694754046,42.795577229312215,0.0,0.0,0.0,0.0,75.47,1105.303,74.2,0.0,7.74,29.323,-0.12999999999999545,204.487,0.0,110.80500000000022,126.46487414187644,0.0,0,0,0.0,0.0
2019-01-14,6.7,7.5,11.5,4.1,1.7,3.2,0,0,0,0,0,66.7,42.01050944419373,39.66767770883513,0.0,0.0,0.0,0.0,75.35,1097.862,73.7,0.0,22.086,29.249,-0.12000000000000455,204.931,1.9772999999999858,118.81600000000023,47.55531490946895,3.381936187988218,0,0,0.0,0.0
2019-01-21,6.0,7.5,11.1,4.5,1.3,5.2,0,0,0,0,0,58.9,46.773341117012215,38.326244712453885,0.0,0.0,0.0,0.0,75.2,1088.604,73.1,0.0,15.09,29.347,-0.14999999999999147,203.74699999999999,0.6256999999999857,96.59000000000023,67.65717837165941,1.306327471052329,0,0,0.0,0.0
2019-01-28,5.6,7.4,10.8,4.7,1.8,3.8,0,0,0,0,0,52.6,43.69636046464426,37.69962424940225,0.0,0.0,0.0,0.0,75.06,1080.004,72.5,0.3562,7.876,29.164,-0.14000000000000057,203.954,0.3561999999999858,104.42600000000023,121.67688147814329,0.6890939123176157,0,0,0.0,0.0
2019-02-07,5.5,7.4,11.1,4.1,1.7,4.3,0,0,0,0,0,47.9,44.90901337268226,39.66767770883513,0.0,0.0,0.0,0.0,74.93,1072.056,72.0,0.0,22.093,29.156,-0.06999999999999318,202.32299999999998,18.04559999999999,152.8350000000002,46.42341835188152,23.733480214515506,0,0,0.0,0.0
2019-02-11,5.0,7.6,12.0,3.9,2.0,5.2,0,0,0,0,0,43.3,46.773341117012215,40.388327869315994,0.0,0.0,0.0,0.0,74.87,1068.399,71.7,0.0,15.09,29.189,-0.0899999999999892,201.97400000000002,0.0,138.45400000000024,66.40142945929148,0.0,0,0,0.0,0.0
2019-02-18,5.0,7.6,10.4,4.5,1.8,5.3,0,0,0,0,0,40.8,46.96020390967473,38.326244712453885,0.0,0.0,0.0,0.0,74.73,1059.895,71.1,0.0,15.143,29.175,-0.14000000000000057,204.25,0.16839999999998578,105.82500000000023,65.65663135724462,0.321981745845982,0,0,0.0,1.6532125137753437
2019-02-25,5.2,7.6,12.7,4.7,3.6,5.7,44,0,0,0,44,39.0,47.67397317518535,37.69962424940225,0.0,0.0,0.0,0.9777777777777777,74.7,1058.078,71.0,0.0,22.022,29.03,-0.030000000000001137,203.024,17.099199999999986,181.99300000000022,45.95943011032925,18.970933209466992,0,0,1.6532125137753437,0.0
2019-03-04,5.6,7.7,12.4,3.2,2.0,4.6,0,0,0,0,0,37.900000000000006,45.570612337286434,43.23899683070014,0.0,0.0,0.0,0.0,74.61,1052.638,70.7,0.0,22.44,29.426,-0.09000000000000341,204.31099999999998,0.1156999999999858,141.34900000000022,44.907764505119445,0.1660621620102499,0,0,0.0,0.0
2019-03-11,5.6,7.7,11.7,3.1,1.9,4.6,0,0,0,0,0,37.5,45.570612337286434,43.696495573413245,0.0,0.0,0.0,0.0,74.49,1045.41,70.2,0.9668,15.398,29.316,-0.12000000000000455,204.681,3.842199999999986,121.02900000000022,63.752286864251744,6.444577421760366,0,0,0.0,0.0
